Antall datapunkter: 10201
X: -5.000, Y: -5.000, Z: 50.000, dx: -9.900, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: 2.200, Y: 1.100, Z: 6.050, dx: 4.500, dy: 2.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.200, Z: 6.280, dx: 4.500, dy: 2.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.300, Z: 6.530, dx: 4.500, dy: 2.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.400, Z: 6.800, dx: 4.500, dy: 2.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.500, Z: 7.090, dx: 4.500, dy: 3.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.600, Z: 7.400, dx: 4.500, dy: 3.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.700, Z: 7.730, dx: 4.500, dy: 3.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.800, Z: 8.080, dx: 4.500, dy: 3.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 1.900, Z: 8.450, dx: 4.500, dy: 3.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.000, Z: 8.840, dx: 4.500, dy: 4.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.100, Z: 9.250, dx: 4.500, dy: 4.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.200, Z: 9.680, dx: 4.500, dy: 4.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.300, Z: 10.130, dx: 4.500, dy: 4.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.400, Z: 10.600, dx: 4.500, dy: 4.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.500, Z: 11.090, dx: 4.500, dy: 5.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.600, Z: 11.600, dx: 4.500, dy: 5.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.700, Z: 12.130, dx: 4.500, dy: 5.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.800, Z: 12.680, dx: 4.500, dy: 5.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 2.900, Z: 13.250, dx: 4.500, dy: 5.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.000, Z: 13.840, dx: 4.500, dy: 6.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.100, Z: 14.450, dx: 4.500, dy: 6.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.200, Z: 15.080, dx: 4.500, dy: 6.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.300, Z: 15.730, dx: 4.500, dy: 6.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.400, Z: 16.400, dx: 4.500, dy: 6.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.500, Z: 17.090, dx: 4.500, dy: 7.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.600, Z: 17.800, dx: 4.500, dy: 7.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.700, Z: 18.530, dx: 4.500, dy: 7.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.800, Z: 19.280, dx: 4.500, dy: 7.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 3.900, Z: 20.050, dx: 4.500, dy: 7.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.000, Z: 20.840, dx: 4.500, dy: 8.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.100, Z: 21.650, dx: 4.500, dy: 8.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.200, Z: 22.480, dx: 4.500, dy: 8.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.300, Z: 23.330, dx: 4.500, dy: 8.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.400, Z: 24.200, dx: 4.500, dy: 8.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.500, Z: 25.090, dx: 4.500, dy: 9.100, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.600, Z: 26.000, dx: 4.500, dy: 9.300, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.700, Z: 26.930, dx: 4.500, dy: 9.500, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.800, Z: 27.880, dx: 4.500, dy: 9.700, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 4.900, Z: 28.850, dx: 4.500, dy: 9.900, r: 0.000, g: 1.000, b: 0.000
X: 2.200, Y: 5.000, Z: 29.840, dx: 4.500, dy: 10.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: -5.000, Z: 30.290, dx: 4.700, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.900, Z: 29.300, dx: 4.700, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.800, Z: 28.330, dx: 4.700, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.700, Z: 27.380, dx: 4.700, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.600, Z: 26.450, dx: 4.700, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.500, Z: 25.540, dx: 4.700, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.400, Z: 24.650, dx: 4.700, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.300, Z: 23.780, dx: 4.700, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.200, Z: 22.930, dx: 4.700, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.100, Z: 22.100, dx: 4.700, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -4.000, Z: 21.290, dx: 4.700, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.900, Z: 20.500, dx: 4.700, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.800, Z: 19.730, dx: 4.700, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.700, Z: 18.980, dx: 4.700, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.600, Z: 18.250, dx: 4.700, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.500, Z: 17.540, dx: 4.700, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.400, Z: 16.850, dx: 4.700, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.300, Z: 16.180, dx: 4.700, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.200, Z: 15.530, dx: 4.700, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.100, Z: 14.900, dx: 4.700, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -3.000, Z: 14.290, dx: 4.700, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.900, Z: 13.700, dx: 4.700, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.800, Z: 13.130, dx: 4.700, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.700, Z: 12.580, dx: 4.700, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.600, Z: 12.050, dx: 4.700, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.500, Z: 11.540, dx: 4.700, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.400, Z: 11.050, dx: 4.700, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.300, Z: 10.580, dx: 4.700, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.200, Z: 10.130, dx: 4.700, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.100, Z: 9.700, dx: 4.700, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -2.000, Z: 9.290, dx: 4.700, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.900, Z: 8.900, dx: 4.700, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.800, Z: 8.530, dx: 4.700, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.700, Z: 8.180, dx: 4.700, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.600, Z: 7.850, dx: 4.700, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.500, Z: 7.540, dx: 4.700, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.400, Z: 7.250, dx: 4.700, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.300, Z: 6.980, dx: 4.700, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.200, Z: 6.730, dx: 4.700, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.100, Z: 6.500, dx: 4.700, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -1.000, Z: 6.290, dx: 4.700, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.900, Z: 6.100, dx: 4.700, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.800, Z: 5.930, dx: 4.700, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.700, Z: 5.780, dx: 4.700, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.600, Z: 5.650, dx: 4.700, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.500, Z: 5.540, dx: 4.700, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.400, Z: 5.450, dx: 4.700, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.300, Z: 5.380, dx: 4.700, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.200, Z: 5.330, dx: 4.700, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: -0.100, Z: 5.300, dx: 4.700, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: 2.300, Y: 0.000, Z: 5.290, dx: 4.700, dy: 0.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.100, Z: 5.300, dx: 4.700, dy: 0.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.200, Z: 5.330, dx: 4.700, dy: 0.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.300, Z: 5.380, dx: 4.700, dy: 0.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.400, Z: 5.450, dx: 4.700, dy: 0.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.500, Z: 5.540, dx: 4.700, dy: 1.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.600, Z: 5.650, dx: 4.700, dy: 1.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.700, Z: 5.780, dx: 4.700, dy: 1.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.800, Z: 5.930, dx: 4.700, dy: 1.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 0.900, Z: 6.100, dx: 4.700, dy: 1.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.000, Z: 6.290, dx: 4.700, dy: 2.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.100, Z: 6.500, dx: 4.700, dy: 2.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.200, Z: 6.730, dx: 4.700, dy: 2.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.300, Z: 6.980, dx: 4.700, dy: 2.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.400, Z: 7.250, dx: 4.700, dy: 2.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.500, Z: 7.540, dx: 4.700, dy: 3.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.600, Z: 7.850, dx: 4.700, dy: 3.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.700, Z: 8.180, dx: 4.700, dy: 3.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.800, Z: 8.530, dx: 4.700, dy: 3.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 1.900, Z: 8.900, dx: 4.700, dy: 3.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.000, Z: 9.290, dx: 4.700, dy: 4.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.100, Z: 9.700, dx: 4.700, dy: 4.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.200, Z: 10.130, dx: 4.700, dy: 4.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.300, Z: 10.580, dx: 4.700, dy: 4.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.400, Z: 11.050, dx: 4.700, dy: 4.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.500, Z: 11.540, dx: 4.700, dy: 5.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.600, Z: 12.050, dx: 4.700, dy: 5.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.700, Z: 12.580, dx: 4.700, dy: 5.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.800, Z: 13.130, dx: 4.700, dy: 5.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 2.900, Z: 13.700, dx: 4.700, dy: 5.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.000, Z: 14.290, dx: 4.700, dy: 6.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.100, Z: 14.900, dx: 4.700, dy: 6.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.200, Z: 15.530, dx: 4.700, dy: 6.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.300, Z: 16.180, dx: 4.700, dy: 6.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.400, Z: 16.850, dx: 4.700, dy: 6.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.500, Z: 17.540, dx: 4.700, dy: 7.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.600, Z: 18.250, dx: 4.700, dy: 7.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.700, Z: 18.980, dx: 4.700, dy: 7.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.800, Z: 19.730, dx: 4.700, dy: 7.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 3.900, Z: 20.500, dx: 4.700, dy: 7.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.000, Z: 21.290, dx: 4.700, dy: 8.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.100, Z: 22.100, dx: 4.700, dy: 8.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.200, Z: 22.930, dx: 4.700, dy: 8.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.300, Z: 23.780, dx: 4.700, dy: 8.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.400, Z: 24.650, dx: 4.700, dy: 8.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.500, Z: 25.540, dx: 4.700, dy: 9.100, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.600, Z: 26.450, dx: 4.700, dy: 9.300, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.700, Z: 27.380, dx: 4.700, dy: 9.500, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.800, Z: 28.330, dx: 4.700, dy: 9.700, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 4.900, Z: 29.300, dx: 4.700, dy: 9.900, r: 0.000, g: 1.000, b: 0.000
X: 2.300, Y: 5.000, Z: 30.290, dx: 4.700, dy: 10.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: -5.000, Z: 30.760, dx: 4.900, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.900, Z: 29.770, dx: 4.900, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.800, Z: 28.800, dx: 4.900, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.700, Z: 27.850, dx: 4.900, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.600, Z: 26.920, dx: 4.900, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.500, Z: 26.010, dx: 4.900, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.400, Z: 25.120, dx: 4.900, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.300, Z: 24.250, dx: 4.900, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.200, Z: 23.400, dx: 4.900, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.100, Z: 22.570, dx: 4.900, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -4.000, Z: 21.760, dx: 4.900, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.900, Z: 20.970, dx: 4.900, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.800, Z: 20.200, dx: 4.900, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.700, Z: 19.450, dx: 4.900, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.600, Z: 18.720, dx: 4.900, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.500, Z: 18.010, dx: 4.900, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.400, Z: 17.320, dx: 4.900, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.300, Z: 16.650, dx: 4.900, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.200, Z: 16.000, dx: 4.900, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.100, Z: 15.370, dx: 4.900, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -3.000, Z: 14.760, dx: 4.900, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.900, Z: 14.170, dx: 4.900, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.800, Z: 13.600, dx: 4.900, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.700, Z: 13.050, dx: 4.900, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.600, Z: 12.520, dx: 4.900, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.500, Z: 12.010, dx: 4.900, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.400, Z: 11.520, dx: 4.900, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.300, Z: 11.050, dx: 4.900, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.200, Z: 10.600, dx: 4.900, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.100, Z: 10.170, dx: 4.900, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -2.000, Z: 9.760, dx: 4.900, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.900, Z: 9.370, dx: 4.900, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.800, Z: 9.000, dx: 4.900, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.700, Z: 8.650, dx: 4.900, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.600, Z: 8.320, dx: 4.900, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.500, Z: 8.010, dx: 4.900, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.400, Z: 7.720, dx: 4.900, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.300, Z: 7.450, dx: 4.900, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.200, Z: 7.200, dx: 4.900, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.100, Z: 6.970, dx: 4.900, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -1.000, Z: 6.760, dx: 4.900, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.900, Z: 6.570, dx: 4.900, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.800, Z: 6.400, dx: 4.900, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.700, Z: 6.250, dx: 4.900, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.600, Z: 6.120, dx: 4.900, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.500, Z: 6.010, dx: 4.900, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.400, Z: 5.920, dx: 4.900, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.300, Z: 5.850, dx: 4.900, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.200, Z: 5.800, dx: 4.900, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: -0.100, Z: 5.770, dx: 4.900, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: 2.400, Y: 0.000, Z: 5.760, dx: 4.900, dy: 0.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.100, Z: 5.770, dx: 4.900, dy: 0.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.200, Z: 5.800, dx: 4.900, dy: 0.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.300, Z: 5.850, dx: 4.900, dy: 0.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.400, Z: 5.920, dx: 4.900, dy: 0.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.500, Z: 6.010, dx: 4.900, dy: 1.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.600, Z: 6.120, dx: 4.900, dy: 1.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.700, Z: 6.250, dx: 4.900, dy: 1.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.800, Z: 6.400, dx: 4.900, dy: 1.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 0.900, Z: 6.570, dx: 4.900, dy: 1.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.000, Z: 6.760, dx: 4.900, dy: 2.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.100, Z: 6.970, dx: 4.900, dy: 2.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.200, Z: 7.200, dx: 4.900, dy: 2.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.300, Z: 7.450, dx: 4.900, dy: 2.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.400, Z: 7.720, dx: 4.900, dy: 2.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.500, Z: 8.010, dx: 4.900, dy: 3.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.600, Z: 8.320, dx: 4.900, dy: 3.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.700, Z: 8.650, dx: 4.900, dy: 3.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.800, Z: 9.000, dx: 4.900, dy: 3.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 1.900, Z: 9.370, dx: 4.900, dy: 3.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.000, Z: 9.760, dx: 4.900, dy: 4.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.100, Z: 10.170, dx: 4.900, dy: 4.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.200, Z: 10.600, dx: 4.900, dy: 4.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.300, Z: 11.050, dx: 4.900, dy: 4.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.400, Z: 11.520, dx: 4.900, dy: 4.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.500, Z: 12.010, dx: 4.900, dy: 5.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.600, Z: 12.520, dx: 4.900, dy: 5.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.700, Z: 13.050, dx: 4.900, dy: 5.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.800, Z: 13.600, dx: 4.900, dy: 5.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 2.900, Z: 14.170, dx: 4.900, dy: 5.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.000, Z: 14.760, dx: 4.900, dy: 6.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.100, Z: 15.370, dx: 4.900, dy: 6.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.200, Z: 16.000, dx: 4.900, dy: 6.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.300, Z: 16.650, dx: 4.900, dy: 6.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.400, Z: 17.320, dx: 4.900, dy: 6.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.500, Z: 18.010, dx: 4.900, dy: 7.100, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.600, Z: 18.720, dx: 4.900, dy: 7.300, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.700, Z: 19.450, dx: 4.900, dy: 7.500, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.800, Z: 20.200, dx: 4.900, dy: 7.700, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 3.900, Z: 20.970, dx: 4.900, dy: 7.900, r: 0.000, g: 1.000, b: 0.000
X: 2.400, Y: 4.000, Z: 21.760, dx: 4.900, dy: 8.100, r: 0.000, g: 1.000, b: 0.000
